Tweet,label
 ال+ ناءب  خالد  ال+ ضاهر  عبر  ال+ جزيره  يقول  ان  حزب  الله  س+ ينسحب  من  سوريا  قريبا  .  و+ انا  اءكد  ل +ه ب+ ان  ال+ حزب  قريبا  س+ يدخل  ال+ رقه  و+ يحرر +ها من  دنس  ال+ ارهاب,negative
 كلام  ال+ ناس  زياد  بارود  يدعو  الي  وضع  ب+ ال+ استقاله  خلف +نا و+ ال+ نظر  الي  ال+ امام  لان  تداعيات  ال+ ازمه  خطير +ه علي  كل  اللبنانين  و+ ليس  علي  فريق  واحد  فقط,negative
 ف+ اين  شباب  ال+ سنه  من  ال+ مدن  ال+ حدوديه  -  ا+ ليس  ال+ مفروض  ان  يقوموا  ب+ حمايه  علي  ال+ اقل  اهل +هم .  و+ عندما +ما يقولون  ان +هم دواع,negative
 محمد  صلاح  لاعب  كبير  و+ سجل  هدفين  و+ قاد  مصر  الي  كاس  ال+ عالم  لكن  لا  ننسي  ال+ حضري  و+ صد  هدف  محقق  و+ حجازي  برج  ال+ مراقبه  ب+ ال+ دفاع,very_positive
" يارب  لا  تقطع  صوت +ها من  ال+ بيت  واعطها  ال+ عمر  ال+ طويل  ,  يا  من  ب+ يد +ه ملكوت  ال+ سماوات  و+ ال+ ارض  احرس  ام +ي ف+ هي  حياه +ي و+ ما  ملكت  .  .",very_positive
 مايساعدونا  لا  في  ال+ درجات  و+ لا  يسهلولنا  ال+ اختبارات  ويوقفو  ضد +نا و+ يقول +ك انو  مدارس  ال+ عقيق  افضل  مدارس  اهلي +ه في  ال+ سعوديه  ل,negative
 اعلام  حزب  الله  :  سماع  اصوات  انفجارات  في  مزارع  شبعا  ناجم +ه عن  مناورات  يجري +ها ال+ جيش  ال+ اسراءيلي  في  ال+ جولان  و+ تنتهي  ال+ خميس  ال+ مقبل,neutral
 الله  يستر  .  كل  شوي  منسمع  خبري +ه عن  حرب  جديده  ليش  ال+ قديمه  انتهت  ?  !  يا  رب  ما  بقي  نحمل  .  شمع +ه,very_negative
" قال  رسول  الله  صل  الله  علي +ه و+ سلم  :  .  ان  الله  يقول  :  انا  عند  ظن  عبدي  بي  ,  و+ انا  مع +ه اذا  دعا +ني .",neutral
 ان +ه باع  ضمير +ه و+ صار  تابع  لهي +ني وعاجبه  هاني  و+ بد +ه يصير  مقدم  مع  هاني  و+ حاتم  بد +ه يدقق  ل +ه ديوان +ه كل  هاد  من  دون  مقابل  شو  ال+ مقابل  ?,negative
 قال  امير  ال+ مءمنين  ال+ امام  علي  (  ع  )  .  من  حاسب  نفس +ه ربح  .  و  من  غفل  عن +ها خسر  .  و  من  خاف  امن  و  من  اعتبر  ابصر  .  و  من  ابصر  ف+ هم,positive
 ه  حلو  كتير  عموما  ب+ نصح +ك تحضري +ه ب+ راي +ي هو  افضل  مسلسل  حاليا  تمثيل  ابراهيم  فظيع  مش  طبيعي  شو  متق,very_positive
" كي  يعود  نادي  ال+ حزم  واجه +ه الرس  الي  مكان +ه ال+ سابق  ال+ طبيعي  دوري  ال+ محترفين  ال+ سعودي  ,  .  اقل  واجب  ان  نقدم  ل +هم ال+ دعم  و+ عل",positive
 خلال  ال+ ايام  ال+ اخيره  نفذت  ال+ قياده  ال+ جنوبيه  ال+ عسكريه  نشاطات  استكماليه  ل+ كشف  و+ احباط  ال+ نفق  ال+ ارهابي  و+ الذي  تم  تحييد +ه داخل  ال+ اراضي  ال+ اسراءيليه,positive
 ال+ فرس  كانوا  اقرب  ال+ ناس  ل +كم في  زمن  ال+ شاه  و+ اكيد  انت  اعرف  من +ي ب+ ذلك  و+ مجرد  اطلال +ه بسيط +ه علي  كوكل  س+ يتضح  كل  شيء  ?  ?  .  اما  ادع,neutral
 و+ لا  يمكن  ل+ ال+ وضع  ال+ مالي  ان  يستقر  قبل  اخراج  حزب  ال+ شمس  ال+ ايراني  من  لبنان  لا  يمكن  ل+ عباد  ال+ شمس  ان  يفهمو  ال+ حضاره  تسقط  ايران,negative
" و+ الله  ال+ عظيم  ب+ حزن  علي  رونالدو  ,  كل  ال+ فريق  علي  ظهر +ه ,  و+ فوق  هاد  متحمل  عاهه  زي  بنزيما  .  .",very_negative
" -  لست  وحد +ي ,  .  جالس  ب+ جانبي +ي وجع +ي ,  و+ تلك  ال+ دموع  التي  تحتضن  عينا +ي ,  و  ل +ي قلب  يتالم  و  يبكي  ;  .  انا  لست  وحد +ي ,  ف+ انا  معي  .  .  !  !",negative
 ال+ تحكم  ال+ مروري  :  تصادم  بين  بيك  اب  و+ سيار +ه علي  اوتوستراد  ال+ دوره  ب+ اتجاه  نهر  ال+ موت  و+ ال+ اضرار  مادي +ه و+ دراج  من  مفرز +ه سير  ال+ جديده  يعمل  علي  ال+ معالجه,very_negative
 ال+ كتاءب  :  صمت  ال+ سلطه  عن  اقحام  حزب  الله  لبنان  في  اتون  ال+ وضع  ال+ اقليمي  استسلاما  غير  مسبوق  و+ تسليما  طوعيا  ب+ معادل +ه تغييب +ها عن  ال+ قرارات  السياديه,very_negative
 نوال  و+ يلس  معو  كيف  بيسمع  ال+ غنيه  ?  سعد  سعد  اول  مرا  ب+ تمني  ما  يكون  معي  سعد  قبل +ه .  انتي  بلقلب  و+ ال+ غنيه  بلقلب,positive
 باقي  كمان  جوله  ممكن  مصر  تحقق  ال+ فوز  علي  غانا  و+ تضمن  ال+ تاهل  .  بس  ال+ اثر  ال+ نفسي  بعد  هدف  ال+ كونغو  ممكن  يكون  تاثير +ه علي  ال+ لاعبين  هاءل,positive
 ال+ داخليه  تعلن  اعتقال  22  شخصا  من  مروجي  ال+ فتنه  ال+ طاءفيه  في  كربلاء  .  و+ اهل  مدين +ه كربلاء  ال+ مقدسه  يغلقون  موكب  طاءفي  و+ يطردوا  من  ال+ مدينه,neutral
 قم  جدد  ال+ حزن  في  ال+ عشرين  من  صفر  .  .  ف+ في +ه ردت  رءوس  ال+ ال  في  ال+ حفر  .  عظم  الله  اجور +نا و+ اجور +كم ب+ ذكري  اربعينيه  ابا  ال+ احرار  ال+ امام  ال+ حسين  علي +ه ال+ سلام,neutral
" ل+ ال+ شوق  ذوق  و  للمواصيل  ميعاد  ,  ,  .  يا  شوقي  و+ ذوقي  و+ كل  ال+ محبه  ,  ,  .  ل+ اصار  قلب +ي ف+ دوت +ك قول  وش  عاد  ,  .  قلب +ي مريض +ك و+ انت  يازن  طب +ه ,  ,  .",very_positive
 سءل  ال+ امام  ال+ شافعي  :  كيف  يكون  سوء  ال+ ظن  ب+ الله  ?  قال  :  ال+ وسوسه  و+ ال+ خوف  ال+ داءم  من  وقوع  مصيبه  و+ ترقب  زوال  ال+ نعمه  كل +ها,neutral
 سعد  ال+ حريري  قل  ل +نا اذا  هددوا +ك و+ تحت  ال+ ضغط  بعت  لبنان  نذهب  جميع  ل+ نجده +ك و+ ندعم +ك .  .  لا  اصدق  ان +ك نفس  ال+ شخص  ال+ لذي  منذ  سن +ه يتكلم  و+ يتصرف,very_negative
 يعني  عم  نحكي  عن  الزلمه  يلي  @@بلاه@@ +ه سوريا  كانت  صارت  .  دول +ه تخلف  و  جهل  و  ناس  بيدعوا  ال+ اسلام  .  يعني  عم  نحكي  عن  شموخ  قاسيون  و  صمود  قلع +ه حلب  نصر  حب,negative
 ال+ امور  عندما +ما تترك  معلق +ه و+ كان +ها لا  شيء  هنا  يبدا  ال+ خطر  لان  ال+ شعوب  و+ ال+ اوطان  ليست  نز +ه بل  اقدار  و+ قرار  و+ مصير  وا,negative
" غير  شفيع  و+ لا  عمل  اشي  -  و+ شفيع  يحسب  ل +ه -  بس  ال+ منتخب  قبل +ه كان  بجنن  ,  اذا  متذكر  فتر +ه ا",positive
 ميقات +ي استقبل  وفدا  من  ال+ جماعه  ال+ حوت  :  وحد +ه ال+ طاءفه  ال+ سنيه  مقدم +ه ل+ تماس +ك ال+ بلد  و+ ال+ حفاظ  علي  وحده +ه,positive
 يمكن  حكيك  صح  .  خلص  رح  اخفف  .  اصلا  ما  في  اشي  معين  ب+ حضر +ه حاليا  بس  اوقات  الزهق  .  بس  وجه +ه نظر +ك صحيح +ه .  شكرا,positive
 و+ ساط +ه فرنسيه  يقود +ها ماكرون  ب+ طلب  من  عون  ل+ حل  ازم +ه احتجاز  سعد  ال+ حريري  الذي  س+ يعود  ل+ لبنان  و+ من  بعد +ها فرنسا  و+ يمنع  عن  ترءس  ال+ حكومه  .  هل  تنجح  ?,neutral
 تفسير  ال+ محكمه  ال+ اتحاديه  ل+ ال+ ماده  1  من  ال+ دستوري  ال+ عراقي  فيما  يخص  اقام +ه ال+ اقاليم  او  ال+ محافظات  غير  ال+ منتظمه  ب+ اقليم,neutral
 كانو  ال+ قمر  .  شو  صار  ف+ يي  بعد  عيباتن  يهل  ترا  عم  يشعرو  هني  ب+ حلف  ب+ رب  ل+ خلق  هالكون  .  رح  ضل  صليلن  انا  من  هون  و+ اسكب  دمع +ه عفراقن  و+ غني,negative
 نيمار  يستعرض  مهارات +ه ب+ قميص  ال+ منتخب  ال+ برازيلي  في  ملعب  حديقه  ال+ امراء  في  باريس  .  .,neutral
 في  حز +ه ال+ عصر  جاني  رساله  رسالت  مءلم +ه يا  الله  تعي +ني .  شي  يخص  ال+ هلال  و+ باقي  احوال +ه .  اصاب +ه اد,very_negative
 ما  هي  احسن  طريق +ه ل+ تعذيب  ل+ امراه  ?  .  تربط +ها ب+ كرسي  و+ اتخلي  موبايلها  يرن  قدام +ها !,very_negative
 كره  ال+ قدم  و+ ال+ تنافس  ال+ رياضي  لغه  مشترك +ه توحد  جميع  بني  ال+ بشر  .  ان  شاء  الله  س+ يتمكن  ال+ منتخب  ال+ اسراءيلي  من  تحقيق  نفس  ال+ انجاز  في  ال+ سنوات  ال+ مقبله,positive
 بلغوا  ذلك  ال+ اعلامي  (  عبدالله  الهدلق  )  ب+ ان  فلسطين  موجود +ه قبل  ال+ كويت  و  ان +نا ها  هنا  باقون  ما  بقي  في +نا و  في  ابناء +نا نف,negative
" بعد  اعتراف  وزير  ال+ مال  انو  ال+ هدف  من  ال+ ضراءب  مش  تمويل  ال+ سلسله  ,  انبسطوا  ال+ لي  انوهموا  و+ كانوا  عم  يهاجموا  كل  مين  بيعترض  عالضراءب  ?  .  ضراءب  ب+ ال+ قوه",negative
 قاعد +ه عام +ه :  .  اي  ف+ لم  بيعطيك  عبدالعزيز  الوثيري  ركمنديشن  ل+ اله  ما  بتحضره  الا  اذا  كنت  ب+ وضع  فش  اشي  تخسر +ه .  اما  امتحانات  و+ التزامات  و+ تحضر +ه رح  تتدمر  .,negative
" و+ لا  شربت  لذيذ  ال+ ماء  عن  ظما  ,  الا  رايت  خيال  من +ك ب+ ال+ كاس",very_positive
 ما  دامت  ال+ سماء  مفتوح +ه فوق +كم .  لا  يضير +كم من  يحاصرون  حدود +كم .  باب +كم مع  الله  لا  يغلق +ه احد  .  توكلو,positive
 مليت  من  حب +ك كفي  بكيت  حبيبي  ال+ روح  .  معقول  من  بعد  الوفا  قلب +ي طلع  مجروح  .  ب+ ال+ قلب  حب +ك ما  خلي  و+ لا  دق +ه ب+ داخلي  .  مشاعر  جو +ه روح +ي,neutral
" في  بعض  ال+ اوقات  نحتاج  ال+ عوده  الي  انفس +نا ,  ف+ قد  اهملنا +ها كثير  .  .  !  .  و+ لكن  .  .  ماذا  احضر +نا ل +ها بعد  ال+ غياب  ?",negative
 و+ لا  مر +ه خطر  عل  بال +ي تجي  ايام  تكون  في +ها احوال +ي ال+ ماديه  افضل  من  ال+ احوال  ال+ ماديه  تاعت  ال+ امير  ال+ وليد  بن  طلال  بعد  ما  شلحوا +ه كل  شي  .  .  !  !,very_negative
 ريع  ال+ قصه  س+ يتم  جمعه  ل+ تغطي +ه تكاليف  عمليه  تحتاج +ها ميريانا  في  امريكا  ل+ تمشي  ب+ استقلالي +ه .  .  رابط  ال+ تبرعات,neutral
 عندما +ما تصبح  جميع  ال+ الوان  رمادي +ه تصبح  ال+ مشاعر  و  الاحاسيس  بلا  قيم +ه .  ف+ كم  جميل  لو  تفاعلت  ال+ الوان  جميع +ها ل+ تخلق  عالم  من  نور  تتحد  في +ه كل  ال+ الوان  .,negative
 عين +ك عين +ك .  و+ الله  يامس  لو  ال+ امتحان  صعب  ماراح  اقدم  .  و+ الله  يامس  لو  صعب  راح  ادعي  عليكي  و+ علي  ال+ جامعه  و+ علي  ال+ ماده  .  انا  عادي,very_negative
 في  مثل  ب+ قول  ادفشني  و+ شوف  ما  اجحشني  طبق  علي  البرازيني  و+ ال+ ان  محمد  بن  سلمان  وانشالله  ينعفي  من  يلي  ب+ علم +ك منو,negative
 حسن  نصرالله  امن  لداعش  علي  ال+ حدود  .  ال+ سوريه  ال+ لبنانيه  خروج  امن  و+ اعتراض  ايراني  و+ حزب  الله  علي  تهديد  امريكا  ب+ قصف +هم قبل  توجه +هم ل+ دير  ال+ زور  .,negative
 نضغط  ال+ شاشه  و+ حروف +ي تحاكي +ك .  و  ال+ كل  يقرا  .  .  ما  كتبت +ه .  .  و  يفهم  .  :  .  الا  انت  .  .  قل +ي يا  غرور +ك ومعميك  .  خل +ك مع +ه .  .  بكر +ه تعلم  .,negative
" موقف  مصري  لافت  .  .  السيسي  رد  علي  سءال  ب+ شان  ما  اذا  كانت  ال+ قاهره  س+ تدرس  اتخاذ  اجراءات  ضد  حزب  الله  ,  قال  لقنا +ه :  ا",neutral
 ال+ انفعال  ال+ سعودي  من  ال+ صاروخ  ال+ مبارك  علي  ال+ رياض  جن  جنون  .  بن  سلمان  ماذا  تتوقع  من  ال+ شعب  ال+ يمني  غير  ال+ رد  ال+ يمن  لا  يركع  ل+ غير  الله  و+ ل+ اتي  اعظم,very_negative
 شو  اسمو  هيدا  ال+ كاءن  ل +ي بيتصل  في +ك وبيحكيك  وتس  اب  وبيبعتلك  رساله  وبيطلعلك  عالماسنجر  وانستغرام  و+ ما  بترد  علي +ه و+ ما  بيحل  عن  سماك  .  .,very_negative
" اللهم  ارحم  من  ف+ قده +ه ال+ عين  ,  فقد +ه ال+ مكان  ,  افتقد +ه ال+ قلب  كثير  ,  اللهم  ارحم  من  فقد +ه يءلم  ,  و+ فراق +ه لا  يطاق  كره",neutral
" احترم  اولاءك  الذين  يمرون  ب+ حيات +نا .  .  يزرعون  ال+ حب  ,  و+ يتركون  ال+ عطر  في  ذاكره +نا ,  و+ ال+ غبطه  في  قلوب +نا .  اكثر  ما  راق  ل +ي في  ال+ صور",positive
 بدل  ما  ييجي  عالبيت  و+ ياخذ  مصاري  عالحصص  حكالي  بس  نعطل  اصير  اروح  كل  يوم  عالمدرسه  و+ يعطي +ني ساعتين  ب+ بلاش  و+ اختم  ال+ منهج  معو  حب,positive
" ل+ ما  ابعتلك  3  رسايل  ب  3  مواضيع  مختلف +ه ترد  علي +هم كل +هم مش  اخر  رساله  بس  ,  انا  مش  بختبر  قدرات +ك ف  ال  يا  روح  ام +ك .",very_negative
" (  اظن  رجال  ال+ درهمين  تسوق +هم الي  قدر  ,  اجال +هم و+ مصارع  و+ احزم +هم من  قر  في  قعر  بيت +ه و+ ايقن  ان  ال+ عزم  لا  بد  واقع  !  )  -  الفرزدق  -",neutral
 ال+ ان  اي  مواطن  يراجع  اي  جهه  حكومي +ه و+ لم  تخدم +ه حسب  ال+ نظام  يرفع  جوال +ه و+ لا  يرد +ه الا  رقم  مكافحه  ال+ فساد  خلو +نا ننظف  ال+ بلد  من +هم .  ال+ ملك  يحارب  ال+ فساد,positive
" ""  جميع  اعمال  ال+ ترجمه  التي  نقدم +ها تكون  خالي +ه من  ال+ اخطاء  ال+ لغويه  و+ ال+ املاءيه  ,  مع  كتاب +ه علامات  ال+ ترقيم  ب+ شكل  صحيح  و+ تنسيق  """,neutral
 ك+ اني  اراي +ه !  ال+ هلال  يعشق  اهداف  جلاد +هم ال+ صعب  (  اوي  )  مايعشق  ال+ صعب,positive
 حتي  بعد  رفاق +ي في  ال+ حزب  كانوا  مستغربين  كيف  ان +ي ماشيه  ضد  راي  ال+ اغلبيه  ال+ ساحقه  من  ابناء  ال+ حركه  ال+ تقدميه  وبهالقوه  !,neutral
 يا  اول  فرح +ه ب+ عينيي  و+ اخر  غيمات  الشتويي  .  كلما  شتي  ال+ حب  عليي  كلما  رح  قل +ك حبيه +ك .  اوف  اوف  شو  حبيه +ك .  .  نقط +ه ع,positive
