category,text
0, هاش  احلم  ب+ دوله  يورد  ال+ الاف  ال+ اماني  من  عقول  ال+ حالمين  و+ ل+ ابناء  ال+ حالمه  نصيب  احلام +نا كتبت  ف+ هل  من  مستجيب  ب+ كفي  حصار  اضبطوا  شركاء  ال+ مخلوع  مصر
-2, يجب  ان  نركز  علي  ال+ عمل  بدلا  من  ال+ كلام  و+ ال+ شعارات  د  عبد  ال+ منعم  ابو  ال+ فتوح  اثناء  لقاء +ه ب+ مجموعه  من  شباب  ال+ وطن
0, شيخ  ال+ مسجد  مشغل  المكروفون  وبيقول  بلطجيه  برا  عابزين  يموتوا +نا و+ انا  و+ اقف  برا  وشايف  ب+ عيني  ال+ ناس  بتحاول  تطلع +هم و+ هم  رافضين
-2, باقي  من  ال+ زمن  اربعه  اسابيع  رقم
-1, ال+ وصف  ال+ حقيقي  ل+ ال+ ميدان  هو  جماعه  ال+ اخوان  ال+ مسلمين  تحشد  انصار +ها ل+ ال+ ضغط  علي  ال+ لجنه  ال+ مشرفه  عل  ال+ انتخابات  ال+ رءاسيه  ل+ دع
-2, ال+ ساده  ال+ محترمون  حلقه  ال+ اثنين  رقم  سبتمبر  رقم  كامله  لقاء  اكمال  الهلباوي  ل+ مجدي  بسيوني
-2, استغفر  الله  ال+ عظيم  الذي  لا  اله  الا  هو  ال+ حي  ال+ قيوم  و+ اتوب  الي +ه استغفار  اذكار  دعاء  ادع
-2, ل+ كل  زملكاوي  كان  بيقول  ال+ زمالك  قادم  مش  هقولك  غير  قادم  ال+ ساهر
-2, لان  اتصنع  ال+ سعاده  احب  الي  من  ان  اتصنع  ال+ حزن  ال+ سعاده  حقيقه  بوح  ال+ حزن  ال+ تصنع  وعي
-2, ازاي  يا  دكتور  ده  ال+ اخوان  وصل  اتباع +هم نفوذ +هم ل+ غايه  اسبانيا  من  زمانحتي  ال+ ملك  هناك  اسم +ه اخوان  كارلو
-1, عن  الذين  و+ رثوا  ال+ هرم  ال+ مقلوب  ل+ ال+ ظلم  ال+ اجتماعي  اعدلوا
-2, رقم  حاله  اعتداء  علي  صحفيين  في  مصر  خلال  اسبوعينالعرب
-2, عارف +ك مش  تايهه  و+ لا  عارفه  ف+ ين  ال+ طريق  و+ ال+ مكان  و+ ال+ حقيقه  لكن  في +ه حاجه  جريءه  و+ بريءه  و+ ينفع  تدوم  في  ال+ قلوب  ال+ رقيقه  دينا  الوديدي
-1, ف+ ان  متشدقين  ب+ ال+ دفاع  عن  ال+ حريات  يرفضون  ال+ راي  ال+ اخر  و+ يقصون  ال+ مختلفين  مع +هم ب+ ديكتاتوريه
0, رقم  هاننتخبو  عشان  كدا  انتخبوا  ال+ لي  شال  ال+ عرص  س+ انتخب  السيسي  و  مش  هنزل  ل+ مستوي +ك
-2, رقم  ابتكارات  لجوجل  س+ تغير  من  حياه  ال+ بشر
-2, صور  من  كواليس  تصوير  ال+ حلقه  رقم  من  ال+ موسم  ال+ ثاني  ل+ ال+ برنامج  حصريا  علي  صفحه +نا علي  +
-2, مسحولالاتحاديه  يغير  اقوال +ه امام  ال+ نيابه  و+ يتهم  ال+ شرطه  ب+ ضرب +ه و+ تعريه +ه
-2, محاوله  اغتيال  وزير  ال+ داخليه  ال+ مصري  ب+ تخطيط  و+ تنفيذ  جنرالات  السيسي  ال+ صدي  نت
-2, صوره  طفل  سوري  يحمل  لافته  معبره  كتب  في +ها اصدق  ما  قيل  عن  بشار  ال+ اسد  سوريا  عبر
-2, ال+ سلطه  ال+ فلسطينيه  تستقدم  خبراء  قانون  دوليين  ب+ شان  ال+ محكمه  ال+ جناءيه
-2, كان  ياما  كان
-1, جمعه  ال+ امس  كشفت  ل+ ال+ انقلاب  و+ هم +هم في  قدره +هم علي  قمع  ال+ شعب  ب+ ال+ حلول  ال+ امنيه  من  قتل  و+ اعتقال  و+ تعذيب  و+ ضرب  و+ ايذاء  ال+ شعب  فاق  يا  افاق
-2, استءناف  محاكمه  مرسي  و+ قيادات  من  ال+ اخوان  ال+ يوم  في  احداث  ال+ اتحاديه  اصوات  مصريه  مصر  مرسي  ال+ اتحاديه  اخوان
-1, مهما  حاولتم  اقناع  انفس +كم ان  ال+ شعب  اختار  دستور  ال+ اخوان  دون  تخويف  او  لعب  ب+ ال+ دين  او  انتهاكات  س+ تظل  ال+ حقيقه  ان  مرسي  كذب  علي  ال+ مصريين  ل+ يمرر  دستور +ه
1, ال+ حمد  ل+ الله  حققنا  مستهدف  حمله  ال  رقم  يوم  ل+ محو  ال+ اميه  شكرا  ل+ شباب  صناع  ال+ حياه  و  ل+ كل  شركاء  ال+ حمله  يا  رب  اعنا  علي
-1, شفيق  مين  ده  مش  هيجيب  اصوات  عيلت +ه و+ بعدين  فس
0, هذه  هي  ال+ مناظره  تماما  كما  اتصور +ها بين  حمدين  و  ال+ مشير  السيسي  ال+ كبير  كبير  متعملش  مناظرات  يا  مشير  س+ انتخب  السيسي
-1, رقم  قتلي  و+ اكثر  من  رقم  مصاب  في  محافظات  مختلفه  هذه  مقدمات  ك+ ارثيه  ل+ اقتتال  اهلي  حذرت  من +ه دوما  و+ ينبغي  رفض +ه و+ مواجهه +ه كل  ال+ دم  ال+ مصري  حرام
-2, شاهد  اخر  كلام  بعد  تراجع +ه مصير  استقاله  ال+ ناءب  ال+ عام
1, مفاجاه  رد  ال+ شيخ  حازم  علي  فتوي  ب+ رهام +ي ال+ اخيره  فك  الله  اسر +ك يا  امام  يا  من  علمتناكيف  نحياكراما  س+ نحيا  كراما  ب+ اذن  الله
-1, لن  تصل  مصر  مطلقا  الي  كاس  ال+ عالم  الا  عندما +ما تصل  ال+ ديمقراطيه  الي  مصر  بلد  تقتل  ناس +ها و+ تلاحق  جمهور +ها ال+ عاشق  ل+ ال+ كره
-2, هادي  خشبه  يدافع  عن  ابو  تريكه
1, د  عبد  ال+ منعم  ابو  ال+ فتوح  يشرف +ني و+ يسعد +ني في  اول  عيد  بعد  ال+ ثوره  ان  ابعث  ب+ تحيات +ي و+ تهنءتي  ل+ اسر  ال+ شهداء  ف+ هءلاء
1, مصطفي  حسني
-2, اخبار  مصر  ال+ يوم  مختار  نوح  ال+ مواطنون  ب+ ال+ قري  س+ يصوتون  عبد  ال+ فتاح  السيسي  حمدين  صباحي  اخبار
-2, عن  ناس  ب+ حلم  ان +ي عايش  معي +هم دلوقتي  بعيد  عن  كل  ال+ ناس
-2, ل+ حس  شهوانيه  مساج  محنه  خليجي  قطر  ابوظبي  ال+ كويت  سوهاج
-1, رقم  ثوره  طبعا  و+ س+ يبك  من  كذب  ال+ اخوان  و+ ال+ فلول
0, هل  كل  ال+ اساطير  خلف +ه او  ميس +ي من  كوكب  اخر
-1, لجنه  ال+ خمسين  تجاوزت  ال+ لاءحه  ل+ تجعل  ال+ تصويت  بدلا  من  رقم  صوت  ب+ حجه  الغاء  ال+ شوري  و+ طبعا  ال+ قادم  محاكمات  عسكريه  و+ تحصين  و+ زي
-2, شعر  ال+ نصر  ال+ هلال  متصدر  لا  تكلم +ني ال+ امارات  عمان  سوريا  غرد  ب+ ال+ خير  رتويت  دعاء  رقم
1, يا  من  اذا  قلت  ي  مولي +ي لبان +ي يا  واحدا  مال +ه ف  ملك +ه ثاني  اعصي  و+ تستر +ني انسي  و+ تذكر +ني ف+ كيف  انسي +ك ي  من  لست  تنسا +ني لا  اله  الا  انت
-2, بسمه  امل  مع  اسم  الله  ال+ رقيب  قصه  واقعيه
1, تقول  صلي  ع  ال+ نبي  و  اجدع +ها خناقه  تنفض
-2, ال+ كره  ال+ ذهبيه  ان +ها هذا  ال+ عام  من  نصيب  ال  رقم  ال+ دون  كرستيانو  رونالدو  و  س+ تذكرون  ما  اقول  ل +كم
-2, بسمه  امل  قصه  ال+ تاجر  صاحب  ال+ اخلاق
-2, رقم  قتيل  ب+ ال+ تعذيب  في  رابعه  و+ ال+ نهضه
-2, رساله  كمل  يقوافلجي  اسلوب  حياه
-1, بسام  الحمرا  بتاع  حزب  ال+ نور  بيراهن  ان  يوم  رقم  مش  هيحصل  حاج +ه و+ ان +ه عداوه  علي  ال+ اسلام  افضحوهم  حزب  ال+ نور
1, ب+ اسم  يوسف  ال+ برنامج
0, حاجات  بتفرح  في  مصر  ان +ي اسيب  مصر
-2, فالنسيا  يحسم  مصير  ال+ ريال  في  الليجا  ل+ ال+ موسم  ال+ ثاني  تواليا
-2, ب+ اذن  الله  س+ يعرض  برنامج  عمر  صانع  حضاره  علي  قنوات  و+ ال+ محور  و+ ال+ نهار  و+ ال+ مواعيد  ك+ ال+ تالي  قناه  ام  بي  سي
-2, واحد  زملكاوي  فرحان  في  خساره  ال+ اهلي  في  عالم  موازي
-1, انتخبوا  ال+ برص
-2, صلاه  الاستخاره  العريفي  مترجم  ل+ ال+ صم  ال+ اسلام  ال+ عرب  ال+ مسلمين  ال+ سعوديه  مصر  ال+ اردن  قطر  الج
-2, حتي  تتذكروا  ب+ اسم  يوسف  السيسي  ال+ برنامج  مصر  بطلواتطبيل
-2, اسال +ك اللهم  في  كل  يوم  جديد  زدت +ه في  حياه +نا ان  تزيد +نا مع +ه ايمانا  و  رزقا  و  سعاده  و  توفيقا  صبح +كم الله  ب+ ال+ رضا  و+ ال+ قبول
-2, ال+ صندوق  ال+ ثاني  ل+ اختيار  ال+ مرشحين  الفرديينلابد  من  اختيار  مرشح  عمال  و  اخر  فءات  او  اثنين  عمال  اختيار  مرشحين  فءات  فقط  يبطل  ال+ صوت
-1, هزيمه  ال+ اهلي  مثال  صارخ  ل+ نظام  يقوم  علي  واد  ال+ حريات  الا +لا يخجلون
-2, ال+ صلاه  علي  بلال  علي  جابر  بعد  صلاه  ال+ ظهر  في  جامع  ال+ ايمان  ب+ مدينه  نصر  و  اوصلوا  سلامي  ل+ اخ +ي علي  جابر  ابو  ال+ شهيد  و  اعلموا +ه ان
-2, معقوول  انا  اشووف  حياه +ي بتبتدي  بعد  نهايه +ها عمرو  دياب
0, ل+ ال+ علم  ده  مهرجان  درجه  اولي  ما  لو  ب+ ال+ فلوس  ما  ك+ انش  حد  غلب
-2, صوت  ال+ غرباء  دعم  فلو  ريتويت
-1, حمي  ال+ اعتقال  فاقت  ال+ واقع  و+ ال+ خيال
-2, قطر  ال+ اختلاف  ب+ وجهات  ال+ نظر  ال+ خليجيه  انتهي  سحب  ال+ سفراء  من  قطر  سحب  سفراء  ال+ سعوديه  و+ ال+ بحرين  و+ ال+ امارات  من  قطر
-2, خطيب  ال+ جمعه  في  ال+ سلطان  حسن  اشاد  في  ال+ درس  ب+ استضافه  ل+ شباب  ك+ دعوه  ل+ اظهار  ال+ ايجابيات  في  عز  الضلمه
-2, عاجل  حبس  البير  صابر  رقم  سنوات  و+ كفاله  رقم  جنيه  في  قضيه  ازدراء  ال+ اديان
-2, خفضوا  ال+ اسعار  شويتين  عشان  نجيب  بدل  ال+ خروف  اتنين
-2, دون  مسيره  حاشده  ل+ انصار  ال+ معزول  ب  شبرا  ال+ خيمه  و+ ال+ هتاف  ال+ ان  بلدي  يابلدي  السيسي  خرب  بلدي
-2, حكومه  عم  ايوب  شارده  وارده  مقال  يوسف  ال+ حسيني  في  جريده  ال+ صباح
-2, رووح  يحرم  نوم  عين +ي لو  يجيني  و  ما  يجيب +ك ل +ي حلم  روح  لو  ضاعت  سنيني  بنتظارك  مو  خساره  مو  ظلم  عبدالمجيد
-2, رقم  رقم  جميع  مباريات  و+ نتاءج  ال+ اهلي  مصر  في  دوري  ابطال  افريقيا  من  ال+ بدايه  و+ حتي  رقم
-2, ال+ طابور  ال+ خامس  و+ تجهيز  اشباه  علاء  عبد  ال+ فتاح  و  واءل  غنيم
-2, مصر  حزب  ال+ وسط  رقم  يوما  علي  اعتقال  ال+ مهندس  ابوالعلا  ماضي  رءيس  حزب  ال+ وسط  و+ ناءب +ه ال+ استاذ  عصام  سلطان  اثنان
-1, حمله  شباب  ضد  ال+ نقطتين  ضد  النءطتين  ضد  النجطتين  ضد  النغطتين  ب+ جميع  ال+ السن  كي  يفهم  ال+ جميع  و+ سلامه +كم ب+ كفي  حصار  اضبطوا  شركاء  ال+ مخلوع
-2, ال+ عبره  مش  ب+ ال+ لي  انتخب  شفيق  في  ال+ اعاده  ال+ عبره  ب+ ال+ لي  انتخب +ه في  ال+ مرتين  تست  التحضر  شفيق  مصر
-2, علي  ال+ دكتور  مرسي  ان  يحقن  دماء  ال+ مصريين  و+ يرحل  ب+ انتخابات  رءاسيه  مبكره
0, س+ انتخب  عمرو  موسي  ما  هو  اكيد  يعني  مش  هينتخب  يسار +ي او  اسلامي
-2, في  وقت  لازم  تفهم  ان  ال+ لي  انت  مش  عارف  تعيش  من  غير +هم دول  عايشين  من  غير +ك و  عايشين  كويس  كمان
-1, السيسي  قال  ل+ ال+ امريكان  ان  ال+ مصريين  كانوا  يساقون  عنوه  ل+ ال+ مساجد
-2, عزيزي  لم  استضف  رفعت  ال+ سعيد  ابدا  ربما  تقصد  ال+ زميل  حافظ  المرازي  الذي  استضاف +ه امس  و  ربما  تكون  ل +ه اسباب +ه ارجو  التيقن  اولا
-1, هما  ف+ اكرين  ان  ال+ بلوك  زعلده  انا  كنت  ب+ احب  اخدم  ب+ سل +كن طالما  ل+ ازم +هم حرق  دم  ومالهيالله  هاروح  افطر  س+ يمون  فيميهسلام  يامعفنيين
-2, رقم  ام  بص  ال+ نتيجه  واحده  نقي  انت  ديموقراطيه
-2, رمضان  زمان  رمضان  ال+ ان  رقم  غرد  ب+ صوره  تستحق  ال+ نشر
-1, سقوط  ال+ انقلاب  وشيك  لكن  انصار +ه سقطوا  فعلا  في  عيون  كل  ال+ احرار
-2, الحمدلله  الحمدلله  الحمدلله  الحمدلله  الحمدلله  الحمدلله  الحمدلله  الحمدلله  اذكر  الله
-1, ما  يحدث  من  ال+ شرطه  ال+ عسكريه  ضد  ال+ متظاهرين  ال+ سلميين  غير  مقبول  و+ لا  يمكن  ال+ سماح  ب +ه في  مصر  ال+ ثوره  اهانه  في  مصري  هي  اهانه  ل+ ال+ شعب  ال+ مصري  كل +ه
-2, اشاهد  ال+ ان  تسالي  احلي  عالم  علي  شاهدنت  عبر
-2, و+ اقف +ه احتجاجي +ه ب+ ناصيه  شارع  عبد  ال+ منعم  رياض  ب+ ال+ وراق  ال+ ساعه  رقم  رقم  ال+ دعوه  عام +ه ل+ ال+ جميع  انزل  احشد  شارك
-1, رقم  عقاب  ال+ مخرب  هو  ال+ قتل  عند  ال+ حقراء  عديمي  ال+ انسانيه  فقط  كفايه  هذا  ال+ منطق  ال+ دنيء  بتاع  ال+ حيوانات  عقاب  ال+ مخرب  ليس  جريمه  قتل
-2, صحه  تغذيه  تغذي  صح  غرد  ب+ فاءده  غرد  ب+ معلومه  وجبات  صحيه  ال+ وجبات  ال+ صحيه  دعلياء  جاد
-2, نحن  لا  نتعامل  مع  ال+ اخوان
-2, شاهد  اخر  كلام  حصار  ال+ اتحاديه  و+ ماذا  بعد  محاوله  ل+ ال+ فهم
-2, صباح  ال+ خير  بعد  منتصف  ال+ ليل  غرد  ب+ ذكر  الله  صور  كن +ك بنت  لو  كنت  ال+ متحكم  بالتويتر  رتويت  خمس  الاف  ب  رقم  ريال  رقم
-2, واجب  ال+ رءيس  مرسي  ان  يحل  مشكله  ال+ جيزاوي  ال+ محبوس  ب+ دون  محاكمه  عادله  و+ يفرج  عن  ال+ معتقلين  ال+ مصريين  في  ال+ سعوديه  هذا  ما  نتوقع +ه من  رءيس  منتخب
-2, نصاءح  ل+ ال+ نساء  المتعرضات  ل  تحرش  ب+ مقر  ال+ عمل  متعب  ال+ مالكي  يقدم +ها ب+ نقاط  بسيطه  رقم
0, رقم  و+ ب+ مناسبه  ال+ عسكر  لا  يعني  تاييد  تصويت  ال+ عسكريين  و+ اعضاء  ال+ شرطه  ك+ افراد  في  ال+ عمليات  ال+ انتخابيه  استدعاء  ال+ جيش  و+ ال+ شرطه  الي  ال+ سياسه
-2, تويت  كان +ك في  رقم  هات  ياب +ني ال+ شاحن  عشان  ال+ انسان  ال+ الي  بتاعي  فصل  شحن
