text,polarity
 احيي  اخوان +ي في  حزب  ال+ بناء  و+ ال+ تنميه  ال+ جماعه  ال+ اسلاميه  علي  موقف +هم ال+ وطني  ال+ راءع  حيث  قدموا  مصلح +ه ال+ وطن  علي  انفس +هم و+ كانوا  سببا  في  جمع  ال+ كلمه,1
 شكرا  ل+ كل  من  جاوب +ني,1
 انا  مع  خريطه  طريق  و+ جدول  زمني  ل+ ال+ انتقال  ال+ ديمقراطي  و+ نطمءن  من  ثم  ال+ مواطنات  و+ ال+ مواطنين  ب+ ان  مصر  لن  تكون  مع  حكم  مجلس  عسكري  يستمر  الي  ما  لا  نهايه,1
 ياقوه  الله  ياقوه  ال+ شعب,1
 ال+ برادعي  قال  علي  رموز  مصر  ال+ لي  كان  يقف  مع +هم زباليين  والسيسي  قال  ل+ عام +ه ال+ شعب  انتو  نور  عنيناعلشان  كد +ه س+ انتخب  السيسي  تحيا,1
 مصابين  و  وفاه  نتيجه  ال+ تعذيب  ب+ منطقتي  رابع +ه و+ ال+ نهضه,1
 لا  سكر  و+ لا  زيت  و+ لا  غير +ه و+ من  يكتب  هذا  يردد  كلاما  فارغا  و+ ب+ ال+ مناسبه  س+ ادعو  قريبا  ل+ جمع  تبرعات  ل+ قسم  ال+ حروق  ب+ جامع +ه اسيوط  و+ هو  في  حال +ه سيءه  جدا,1
 مرفق  ب+ ال+ محتوي  لين +ك ل+ ال+ فيديو,1
 فودافون,1
 انا  لست  روميو  يروا +نا اقف  مشدوها  عاجزا  و  انت  تطلين  علي  من  شرف +ه انا  احب +ك و  لن  اذهب  انا  احب +ك و  سامد  يدي  اتلمس +ك ل+ نبقي  ف+ لقد  خلق +نا ل+ احب +ك مصر,1
 طلاب  ال+ جامعات  قالوا +ها ال+ يوم  عاليا  لا  دراس +ه و+ لا  تدريس  الا  ب+ عود +ه ال+ رءيس  صدامات  و+ اعتقالات  و+ غدا  ايقاف  ال+ دراسه  او  فوضي  ب+ ال+ جامعات,1
 جمعه  مبارك +ه,1
 شاهد  منتج  فيلم  مبارك  و  ال+ عاءله  حسين  ال+ رزاز  في  اخر  كلام,1
 يوسف  ال+ حسيني  يتابع  منذ  ايام  مايحدث  ل+ ال+ اقباط  في  دلجا  و+ يطالب  ال+ مسءولين  ب+ ال+ تدخل  و+ ال+ يوم  سيطرت  ال+ شرطه  و+ ال+ جيش,1
 كان  في  ال+ ايه  ال+ سابقه  دليل  علي  ان  ال+ اقرب  ل+ ال+ واقع  يكون  ال+ ادري  ب+ ال+ مصلحه  ب+ كفي  حصار  اضبطوا  شركاء  ال+ مخلوع  ال+ يمن  قطر  مصر  تونس,1
 ال+ جميل  في  ال+ مسلسل  ان  ماحدش  ف+ يكو  بيحاول  يقلد  ال+ شخصيات  المثلت  ال+ فيلم,1
 بنحط  جزء  من +ها علي  تويتر  لكن  نص  ال+ بيان  ب+ يكون  علي  الفيسبوك  او  علي  ال+ موقع,1
 شاهد  تميم  ال+ برغوثي  و+ مصطفي  سعيد  في  ال+ ذكري  ال+ اولي  ل+ ال+ ثوره  في  اخر  كلام,1
 شاهد  اخر  كلام  لماذا  مليوني +ه ال+ جمعه  يوليو  والد  احد  شهداء,1
 رحم  الله  ال+ سيد  منصور  حسن  غفر  الله  ل +ه و+ ال+ هم  اسره +ه ال+ صبر  و+ ال+ سلوان,1
 ب+ سم +ه امل  هدي +ه ل+ عود +ه ال+ حب  ل+ حياه +نا,1
 ب+ رحيل  صالح  تضع  ثور +ه ال+ يمن  اقدام +ها علي  اول  طريق  ال+ نصر  نثق  في  قدر +ه شعب +نا ال+ يمني  علي  توحيد  ال+ صف  ل+ استكمال  اهداف  ال+ ثوره  مبروك  ل+ ال+ يمن  وعقبال  سوريا,1
 تنمي +ه محور  قناه  ال+ سويس  يعد  مشروعا  قوميا  ال+ ساده  ال+ محترمون,1
 ال+ مصري  ال+ يوم  ال+ سفير  حسام  القاويش  ال+ متحدث  ب+ اسم  مجلس  ال+ وزراء  ل+ ال+ اعلاميه  جيهان  منصور  في  برنامج  صباح  ال+ تحرير,1
 ال+ ساده  ال+ افاضل  ب+ جريد +ه ال+ مصري  ال+ يوم  عن  ال+ خبر  ال+ منشور  حول  الغاء  ندوه  ل +ي ب+ نادي  ال+ شمس  ل+ ال+ دعايه  ال+ انتخابيه  ال+ خبر  غير  صحيح,1
 من  ذكريات  ال+ اقصر  متحف  التحنيط,1
 من  الذي  زار  مرسي  في  مخبءي +ه ال+ سري  دعلاء  الاسواني  يكتب  مقال +ه ب+ عنوان  كيف  ل+ ال+ رءيس  ان  ينام  علي  هذا  الرابط,1
 وحدوا  الله  يا  جماع +ه و+ بلاش  اشاعات  عن  مفاجات  عشان  مش  عايزين  احباطات  كل  ال+ حكايه  ملف  معقد  هنحاول  نفهم +ه مع  بعض,1
 عقبالنا,1
 مطلعتش  انا  زي  ماكنه +ي ب+ تقول +ي اول  و  اخر  حبيب  ل+ حقه +ي عرفتي  و  دوبتي  و  عشيقتي  ل+ حقتي +ي نسيه +ي و  هجره +ي و  ب+ عتي  عزيز  ال+ شافعي,1
 ال+ اهرام  رجع  زي  ايام  هيكل  ال+ بلد  زي  ال+ فل  بس  تعبان +ه شويه  و+ قوات +نا تقترب  من  تل  ابيب  بس  اسراءيل  ضربت  كل  مطارتنا,1
 جول +ه ال+ سوري  ال+ حر  بدرعا  جوله  مع  امير  ال+ اقتحام  جبهه  ال+ نصره  في  تل  الجا  عبر,1
 وصول  ال+ ثوار  ل+ ميدان  ال+ تحرير  احد  اكبر  علامات  اسقاط  ال+ انقلاب  و+ ال+ علامات  ال+ كبري  و+ ال+ اخري  قادم +ه مع  قادم  ال+ ايام,1
 ننتظر +كم في  ندوا +ه ال+ توقيع  ال+ اولي  ل  نادي  ال+ سيارات  لدكتورعلاء  الاسواني  بدار  ال+ اوبرا  ال+ مصريه  ال+ جمعه  ال+ قادمه  ب+ اذن  الله,1
 قد  تري  ال+ امور  مستعصيا +ه علي +ك بعض  ال+ شيء  لكن  اذا  ما  نظرت  من  ذاك  ال+ باب  الذي  لا  ينظر  الي +ه احد  سوف  تري  ال+ امور  متجليه +ه واضح +ه و+ مفهوم +ه لدي +ك حاول,1
 لو  دمعت +ك نزلت  علي  خد +ك من  كتر  ضيقه +ك اعرف  ان  رب +نا بيقولك  اسند  راس +ك علي  باب +ي,1
 تركيا  كبير  ال+ قضاه  يتهم  اردوغان  ب  فساد  ال+ ضمير  و+ يتعهد  صون  كرام +ه ال+ اتراك  و+ حريات +هم,1
 ال+ حمد  ل+ الله  تملا  ال+ ميزان,1
 مصر  تقع  في  مجموع +ه ناري +ه ناري +ه مصر  تونس  ال+ سنغال  موزمبيق  او  جنوب  ال+ سودان  حسن  شحات +ه كان  بيرتعش  و+ هو  بيسحب  ال+ قرعه,1
 لاحظت  ال+ مصادر  تقدم  واضح  في  اسلحه  ال+ جهاديين  في  سيناء  و+ استخدام  مضادات  ل+ ال+ طاءرات  و+ ال+ مدرعات  استخدمت  في  مواجه +ه ال+ جيش  و+ مواطني  ال+ مد,1
 و  ل+ لعل  اسوء  ما  في  هذا  ال+ يوم  غياب +ك يا  ب+ اسم,1
 تم  ال+ اتصال  اكثر  من  مر +ه و+ س+ تكون  عند +نا ب+ ال+ غد  في  لجن +ه حقوق  ال+ انسان,1
 حتي  في  فرنسا  متاخر  عشان  ال+ ريس  معدي,1
 اقول +ك علي  حاج +ه ال+ دنيا  مش  محتاج +ه اه  و+ الله,1
 ب+ سم +ه امل  خل +ي خير +ك ل+ كل  ال+ ناس  يروي  ل +ي اسامه  و  هو  شاب  سوري,1
 معرض  ال+ كتاب  كتاب  ال+ مشوق  الي  ال+ قراءه  و+ طلب  ال+ علم  ل  ال+ شيخ,1
 شبح  اضطرابات  عشي +ه ال+ تصديق  علي  عشرات  ال+ اعدامات  ال+ اخبار  مصر  ال+ قاهره  محمد,1
 دعلاء  الاسواني  لماذا  يتحرش  ال+ مصريون  ب+ ال+ نساء  اقرا  ال+ مقال  كاملا,1
 اخشي  من  ان  يشوه  بعض  من  يتكلمون  ب+ اسم  ال+ مشروع  ال+ اسلامي  ان  يشوهوا  ال+ مشروع  د  عبد  ال+ منعم  ابو  ال+ فتوح  اثناء  لقاء +ه,1
 اعرف  بلاد +ك ال+ مغرب  عين  اسردون  توجد  في  بني  ملال  و+ هي  مدين +ه مغربيه  تقع  في  ال+ وسط  ال+ غربي  ل+ ال+ مملكه  ال+ مغربيه  و+ سهل,1
 د  علاء  الاسواني  ماذا  يريد  انصار  ال+ اخوان  من  اسكندر  طوس  اقرا  ال+ مقال  كاملا  علي  هذا  الرابط,1
 ال+ انتخابات  ال+ برلمانيه  ال+ قادمه  محط +ه كبري  ف+ اما  تقارب  بين +نا و+ بين  ال+ دوله  ال+ مدنيه  ب+ معاني +ها غير  ال+ عسكريه  و+ غير  ال+ دينيه  او  تباعد  بين +نا و+ بين +ها,1
 دستور  لا  يمر  ب+ موافق +ه ثلثين  ال+ شعب  علي  ال+ اقل  و+ فقط  ب+ ال+ اغلبيه  ال+ مطلقه  يبشر  ب+ انقسام  ال+ وطن  و+ ال+ اطاحه  ب+ ال+ استقرار  و+ لن  يعمر,1
 الببلاوي  تصنيف  ال+ اخوان  تنظيما  ارهابيا  قرار  سياسي  الببلاوي  مصر,1
 القا +كم بعد  ربع  ساعه  من  ال+ ان  في  برنامج  ال+ حياه  ال+ يوم  علي  قناه  ال+ حياه  ل+ ال+ حديث  عن  قضيه  ال+ اساءه  ل+ رسول +نا ال+ كريم  صلي  الله  علي +ه و+ سلم,1
 يارب  انا  مش  طالب  كتير  انا  عايز  واحد +ه في  خف +ه دم  رنوش  و+ جنان  سوكا  و+ جمال  شيري  عادل  و+ رق +ه جنات  و+ اي  حاج +ه من  صافيناز,1
 ال+ حل  ال+ سياسي  يهدف  ل+ ال+ بدء  في  بناء  ال+ اقتصاد  و+ لا  يعني  ال+ تصالح  مع  من  تورطوا  في  عنف  ال+ ساده  ال+ محترمون,1
 امين  من  هنا  ل+ ال+ عشر  ال+ اواخر  انا  في  ديك  ال+ ساعه  يا  جميل  انت  عارف  محبه +ي و+ اعجاب +ي,1
 ال+ حلقه  ال+ ثامنه  عشر  ال+ جزء  ال+ ثالث  فرق +ه صابرين,1
 الي  حمدين  صباحي  لو  انت  عاوز  تحاكم  السيسي  يبقي  انت  ما  فرقتش  كتير  عن  ال+ لي  حاكم  سليمان  خاطر  نقط +ه مصر  ال+ انتخابات  ال+ رءاسيه  ال+ يوم  ال+ سابع,1
 مش  كد +ه ب+ رض +ه حيث  كد +ه خد  دي  ل+ حد  ما  اشوف +ك علي  خيرصباح  ال+ فل,1
 ال+ ميزه  ال+ وحيده  ل+ حزب  ال+ نور  هو  توافر  ماد +ه جيد +ه ل+ ال+ برنامج  لكن  انا  ب+ قول  ان  ال+ بلد  اهم  من  ال+ برنامج,1
 اح +نا ال+ صوت  ساعه  ل+ ما  تحبو  ال+ دنيا  سكوت  كاريوكي,1
 اذا  حدث  توافق  حول  المباديء  ال+ عامه  ل+ ال+ دستور  س+ يفقد  ال+ متطرفون  اكبر  اسلحه +هم ل+ ابد  ان  يقنعوا  ال+ بسطاء  ان  ال+ اسلام  في  خطر  حتي  يفوزوا  ب+ مقاعد  ال+ حكم,1
 يا  تري  ايه  ال+ لي  بيشدنا  كد +ه في  مصررغم  كل  ال+ مشاكل  الي  حوالي +ها دي  خف +ه دم  شعب +نا طيبه +ه شهامه +ه ال+ نيل  و  ال+ شمس  مش  عارفرغم  المنغصات,1
 ال+ يوم  ال+ سابع  ناءب  رءيس  جامع +ه ال+ منصوره  ال+ دواعي  ال+ امنيه  سبب  تقديم  موعد  ال+ امتحانات,1
 لولا  ال+ انقلاب  ل+ سارت  عجل +ه ال+ بناء  و+ ال+ علم  و+ ال+ اقتصاد  و+ ال+ حريات  و+ ال+ قانون  اسرع  من  احلام +نا,1
 انا  ضد  ال+ رقابه  ال+ اداريه  علي  ال+ ابداع  ال+ فني  و  ال+ ثقافي,1
 تحي +ه تقدير  و+ اعزاز  ل+ ذلك  ال+ عبقري  الذي  اخترع  ال+ جبنه  ال+ رومي  ال+ فكره  جت  في  دماغ +ه ازاي,1
 يوم  يوم  هام  في  مشروع  ال+ علم  قوه  و+ هدف +ه جذب  و+ تسكين  الف  ام +ي داخل  ال+ فصول  في  يوم  واحد  عن  طريق  الاف,1
 شاهد  اخر  كلام  جمعه  ال+ غضب  لا  تزال  في  ال+ ذاكره,1
 اهلا  و+ سهلا,1
 د  علاء  الاسواني  ما  هي  اليات  ال+ تحول  ال+ ديموقراطي  الذي  تحيد  عن +ه ال+ سلطه  ال+ حاليه  اقرا  ال+ مقال  كاملا,1
 الف  شكر,1
 ال+ يوم  ال+ سابع  الببلاوي  و+ وزير  ال+ اوقاف  و+ مستشار  ال+ مشيخه  يصلون  ال+ كاتدراءيه  ل+ ال+ تهنءه  اخبار  مصر  ال+ يوم  ال+ سابع,1
 ال+ جيش  يطلق  ال+ تنوير  ب+ جزيره  ال+ رمادي  بعد  مواجهات  عنيف +ه مع  ال+ ثوار,1
 عاجل  هءلاء  هم  اشراف  مصر  و+ كلام  خطير  في  صميم  ال+ اخوان  انصح +كم ب+ سماع +ه,1
 بعد  رفض  ضياء  رشوان  قط +ه ال+ نظام  تعديلات  ال+ دستور  التي  تجاهلت  مقترحات  نقاب +ه ال+ صحفيين  انتظروا  فتح  قضيه  قديم +ه لرشوان  او  اولاد +ه هتسكت  و+ لا  نذيع,1
 اشاع +ه زي  غير +ها ما  هو  موسم  شكرا  علي  ال+ سءال  عمرو,1
 في  اول  جوله  ال+ اعاده  دعا  الاسواني  ل+ جبهه  تدعم  مرسي  ب+ شروط  ال+ ثوره  ف+ لما  رفض  ال+ اخوان  شروط  ال+ ثوره  دعا  الي  ال+ مقاطعه  و+ مواقف +ه كل +ها منشور +ه و+ هو  فخور  ب +ها,1
 لا  ما  عرفش  ال+ مشكله  ان +ك بتتكلم  عن  حمل  ال+ سلاح  علي  اساس  ان +ه حاج +ه بسيط +ه انا  كنت  ب+ مشي  ل+ ما  يحصل  ضرب  طوب  اصلا  تقول  ل +ي سلاح,1
 في  يوم  من  ال+ ايام  قرر  جميع  اهل  ال+ قريه  ان  يصلوا  صلاه  ال+ استسقاء  تجمعوا  جميع +هم ل+ ال+ صلاه  لكن  احد +هم كان  يحمل  مع +ه مظله  تلك  هي  ال+ ثقه  في  الله,1
 ام +ي و+ ل +ك في  هذا  ال+ يوم  دعوا +ه حفظ +ك الله  من  كل  سوء  ياجنتي  حفظ  الله  ام +ي و+ امهات +كم و+ جميع  امهات  ال+ مسلمين  عيد  ال+ ام,1
 حبيبان  نحن  الي  ان  ينام  ال+ قمر  جوهر +ه محمود  درويش,1
 اقبال  ال+ مصريين  علي  ال+ تصويت  في  ال+ انتخابات  ضمان +ه ل+ برلمان  يعبر  عن  ال+ شعب  و+ انتخاب  ممثلين  ل+ شباب  ال+ ثوره  ضمان +ه ل+ برلمان  يستكمل  مهام  ثوره +نا,1
 يوم  عظيم  علي  شعب  عظيم  ب+ اذن  الله  حشود  ال+ مصريين  و+ هتافات +هم و+ سلميه +هم تحرك  ال+ صخر  ال+ نصر  قادم  و+ ما  ال+ نصر  الا  من  عند  الله,1
 شبيسي  ليز  ال+ لي  كان  علي +ه طماطميه  كبيره  مقدرش  انسي,1
 من  اجمل  ماشاهدت  في  حياه +ي اكبر  نجوم  هوليود  و+ هما  عالمسرح  بيتجمعوا  لقرايه  كتاب  هوارد  زن  عن  ال+ تاريخ  ال+ شعبي  ل+ توصيل +ه ل+ ال+ ناس,1
 ال+ صلاه  في  ال+ اقصي  تعادل  صلاه  هذا  ثواب  ال+ صلاه  فقط  لكن  ثواب  ال+ وصول  و+ ال+ جهاد  و+ مقارع +ه ال+ يهود  لا  يماثل +ها ثواب  و+ اجر,1
 اينما  وجد  ال+ عدل  ف+ ثم  شرع  الله,1
 تحي +ه ل+ ابطال  اكتوبر  و+ ل+ ال+ شعب  الذي  ساند  قوات +ه ال+ مسلحه  حتي  حقق  ملحمه  ال+ عبور  ال+ عظيم  هذا  ال+ شعب  ال+ قادر  علي  تحقيق  ال+ معجزات  سوف  يحقق  اهداف  ثوره +ه,1
 ال+ نادي  ال+ اهلي  هو  ال+ نادي  ال+ رسمي  ل+ ال+ دوله  ال+ ماده  ل+ اولي,1
 رءيس  ال+ مجلس  ال+ اعلي  ل+ ال+ قضاء  ال+ حالي  من  رموز  استقلال  ال+ قضاء  و+ قد  صنع  مشروعا  عظيما  مع  ال+ مستشار  احمد  مكي  من  اجل  استقلال  ال+ قضاء  ال+ واجب  مسانده +ه,1
 اهنء  ال+ اساتذه  و+ ال+ زملاء  ال+ افاضل  مءسسي  حزب  ال+ دستور  ب+ مولود +هم ال+ جديد  اتمني  ان  يكون  اضافه  حقيقيه  ل+ ال+ حياه  ال+ سياسيه  و+ قوه  دافع +ه ل+ تحقيق  اهداف  ال+ ثوره,1
 بكر +ه احسن  ولس +ه في  امل,1
 بتفرح  اووي  ل+ ما  تبقي  انت  ال+ سبب  في  ضحك +ه حد  انت  بتعشقه,1
 مقال  راءع  ل+ خالد  منتصر,1
