text,polarity
б«  д ’— бдЁ”я ж бяд «д ’— ббЌё ж  Џбг гд «б«г«г «б‘«ЁЏм Ќнд ё«б г« д«ў—  «Ќѕ« ёЎ «б«  гдн  «д нћ—м «ббе «бЌё Џбм б”«де,1
«ћгб г« —«  Џндн Ён гЏ—÷ «бя «»,1
«ббег «џЁ— б«гж« д« ж«—Ќгег жЏ«Ёег ж«ЏЁ Џдег ж«я—г д“бег жж”Џ гѕќбег ж«ћгЏд« »ег Ён ћд«дя ѕЏ«Ѕ ѕЏ«∆н џ—ѕ »–я— «ббе «ѕЏне н«—»,1
«бдЏге  Ќ «ћ бб‘я— ж«б»б«Ѕ нЌ «ћ бб’»— ж«б–д» нЌ «ћ бб«” џЁ«— Ёгд ‘я— ж ’»— ж «” џЁ— д«б «б”Џ«ѕе,1
еб  ё—« «бё—«д »Џѕ —г÷«д еб  Ёег гЏ«дне ж Ёя— Ёне« еб джн  «д  ќ г «бё—«д »Џѕ —г÷«д еб  Џ—Ё Ћж«» ё—«Ѕе ж ѕ»—,1
«б«Џ —«Ё »«бќЎ« ќбё ћгнб,1
«б”Џ«ѕе «д  »–« е« ж «бЁ—Ќе Џнждя,1
ѕе г‘ ћнб “м г« еняб я«д Ё«я— ѕе ћнб нд«н— ж—«»Џе ћнб «бЏ“е ж«бя—«ге ж«б’гжѕ ’ж—е бб«”жѕ Ён «б“д“«де,1
«Џ —Ё »«бгЎ«б» «бг‘—жЏе «бг Џбёе »Ќяжге «дё«– жЎдн ж Џѕнб «бѕ” ж— ж ёднд ж÷Џ ћг«Џе «б«ќж«д я«Ў«— ббЌж«— «ё— »«б“«гне д «∆ћ «бЌж«—,1
«ббн н‘жЁя н гдм няжд гЋбя ж«ббн нЏ—Ёя нЌ —гя жнЌ»я ж«ббн н”гЏ Џдя н гдм нё«»бя Ќ«жб,1
яб Џ«г ж «д г »ќн—  ё»б «ббе гд« ж гдяг ’«бЌ «б«Џг«б,1
н«ббе Ёж—« «жб г« «” Џнѕ «б”нЎ—е Џбм «бѕн «г д Ёё »«бя н— Џбм нжг «б«—»Џ«д  ж«Ќ‘дн ћѕ«,1
«Џбг «де ябг« д“Џ гдя Ён «б«—÷ ‘н∆« ћгнб« ”нќ»∆ бя ‘∆ Ён «б”г«Ѕ «ћгб,1
н«—» «ћЏбе« ббнбее Ё—Ќ бЏ‘«ё «бЏ«бгн »«б жЁнё н д’—д« «бд’— «б‘»«»,1
« гг  гег н яЏ÷ж бћде  Ќянг Ён ге—ћ«д Ёндн”н« «бнжг ‘«еѕ  Џ—÷ ж—«÷н »‘яб Џ«г Џд д нће «б«ж—н“жд н «б н ” Џбд Ён «бќ «г яг«д ”«Џ нд,1
я — ќн—ег ЁЏб« »н’бЌж« џбЎе г‘ » «Џ ег,1
гЏ «‘—«ёе яб ‘г” д»ѕ« Џгбд« »—жЌ д‘нЎе жеге Џ«бне жнѕ ж«Ќѕе ждне г ћѕѕе «Ќбм ’»«Ќ б«ћгб г ЎжЏнд Ём «Џўг Ќгбе,1
 Ё«ƒбм »дћ«Ќ Ћж— д« д«»Џ гд «нг«дн »«д «ббе б« н÷нЏ «ћ— гд «Ќ”д Џгб« жб« нжћѕ «Ќ”д ж«Џўг Џгб« гд «д н÷Ќн «б‘Џ»,1
гн—”н н« нж,1
«‘«—я «бнжг Ён г»«ѕ—е Ёжѕ«Ёжд бгЌж «б«гне «бЏбг ёже ”Ён—« ббг»«ѕ—е жг ЎжЏ« б Ќёнё «беѕЁ «бёжгн »«д  ’»Ќ г’— »б« «гне,1
”« ће «б«д «бм «бгб “г »нд «бЌћ— «б«”жѕ ж »«» «бяЏ»е ед«я н” ћ«» «бѕЏ«Ѕ ж ед«я б’ё «бд»н ћ”ѕе »«бяЏ»е ж ѕЏ« «ббе яЋн—« ”«ѕЏж бяг яЋн—«,1
«»—«енг Џёб дгж–ћ«,1
г’— —«∆ѕе «б Ќжб«  «бя»—м Ќ”г  «б Ќѕн«  «б н ж«ће  яб «бгдЎёе я«бџ“ж «бгџжбн ж«б»—нЎ«дн ж” ÷Џ Ќѕ« бб н«—«бЏбг«,1
‘я—« ћ“нб«,1
ж«÷Ќ «д «гн ѕЏ  Џбн« ж«д« ’џн— жё«б бн —жЌ —»д« нЁ—ћ Џбня ќбёж ё«г —»д« ЎбЏдн г–нЏ,1
дЏг «де ќ«бѕ »д «бжбнѕ —÷н «ббе Џде н« гд нЁ ќ— » е б—,1
 ѕжнде е«ге,1
’ЌЁн «бг«дн н—жн  Ё«’нб бнбе г—Џ»е гд «б Џ–н» ж«б«е«де »нд «бгЏ ёбнд «бг’—ннд Ён «б«ё”«г ж«б”ћжд,1
Џ—÷ «б«”»жЏ «б«Ё г «»Џ ѕ—— Ќяг Ќяге Ќяге «»н«  «бд’— «беб«б «бЁ Ќ ябг«  ябге »жЌ «б« Ќ«ѕ,1
г«Џдѕн ‘н «”ге «Ќ —гдн «д« «я»— гдя Џдѕн ‘н «”ге  Ќ —гдн «Ќ —гя џн— я–« ћ» «бЌяжге,1
«дег ня »жддн »Ўб «я ж»— «бЁ—нё ”Џѕ «б‘«–бн ня » Џд «бя–» Џбм «б‘Џ» ж—÷жм Џ«‘ж—  я » Џд «бЋж—е »нд «бн«” ж«б«гб,1
«б—« » г«няЁн «бЌ«ће «б« Ќ«ѕ «беб«б «бд’— «б«ебн г—”н,1
«Ќнн «ќж«дн Ён Ќ“» «б»д«Ѕ ж«б дгне «бћг«Џе «б«”б«гне Џбн гжёЁег «бжЎдн «б—«∆Џ ЌнЋ ёѕгж« г’бЌе «бжЎд Џбн «дЁ”ег жя«дж« ”»»« Ён ћгЏ «бябге,1
‘я—« бяб гд ћ«ж»дм,1
«д« гЏ ќ—нЎе Ў—нё жћѕжб “гдн бб«д ё«б «бѕнгё—«Ўн ждЎг∆д гд Ћг «бгж«Ўд«  ж«бгж«Ўднд »«д г’— бд  яжд гЏ Ќяг гћб” Џ”я—н н” г— «бм г« б« де«не,1
н«ёже «ббе н«ёже «б‘Џ»,1
«б»—«ѕЏн ё«б Џбн —гж“ г’— «ббн я«д нёЁ гЏег “»«бннд ж«б”н”н ё«б бЏ«ге «б‘Џ» «д ж дж— Џднд«Џб‘«д яѕе ”«д ќ» «б”н”н  Ќн«,1
г’«»нд ж жЁ«е д нће «б Џ–н» »гдЎё м —«»Џе ж«бде÷е,1
б« ”я— жб« “н  жб« џн—е жгд ня » е–« н—ѕѕ яб«г« Ё«—џ« ж»«бгд«”»е ”«ѕЏж ё—н»« бћгЏ  »—Џ«  бё”г «бЌ—жё »ћ«гЏе «”нжЎ жеж Ён Ќ«бе ”н∆е ћѕ«,1
г—Ёё »«бгЌ жм бндя ббЁнѕнж,1
Ёжѕ«Ёжд,1
«д« б”  —жгнж н—жд« «ёЁ г‘ѕже« Џ«ћ“« ж «д   Ўбнд Џбн гд ‘—Ёе «д« «Ќ»я ж бд «–е» «д« «Ќ»я ж ”«гѕ нѕн « бг”я бд»ём Ёбёѕ ќбёд« б«Ќ»я г’—,1
Ўб«» «бћ«гЏ«  ё«бже« «бнжг Џ«бн« б« ѕ—«”е жб«  ѕ—н” «б« »Џжѕе «б—∆н” ’ѕ«г«  ж«Џ ё«б«  жџѕ« «нё«Ё «бѕ—«”е «ж Ёж÷н »«бћ«гЏ« ,1
ћгЏе г»«—яе,1
‘«еѕ гд ћ Ёнбг г»«—я ж «бЏ«∆бе Ќ”нд «б—“«“ Ён «ќ— яб«г,1
нж”Ё «бЌ”ндм н «»Џ гд– «н«г г«нЌѕЋ бб«ё»«Ў Ём ѕбћ« жнЎ«б» «бг”ƒжбнд »«б ѕќб ж«бнжг ”нЎ—  «б‘—Ўе ж«бћн‘,1
я«д Ён «б«не «б”«»ёе ѕбнб Џбм «д «б«ё—» ббж«ёЏ няжд «б«ѕ—м »«бг’бЌе »яЁн Ќ’«— «÷»Ўж« ‘—я«Ѕ «бгќбжЏ «бнгд ёЎ— г’—  жд”,1
«бћгнб Ён «бг”б”б «д г«Ќѕ‘ Ёняж »нЌ«жб нёбѕ «б‘ќ’н«  «бгЋб  «бЁнбг,1
»дЌЎ ћ“Ѕ где« Џбм  жн — бяд д’ «б»н«д »няжд Џбм «бЁн”»жя «ж Џбм «бгжёЏ,1
‘«еѕ  гнг «б»—џжЋн жг’ЎЁм ”Џнѕ Ён «б–я—м «б«жбм ббЋж—е Ём «ќ— яб«г,1
‘«еѕ «ќ— яб«г бг«–« гбнждне «бћгЏе нжбнж ж«бѕ «Ќѕ ‘еѕ«Ѕ,1
—Ќг «ббе «б”нѕ гд’ж— Ќ”д џЁ— «ббе бе ж«бег «”— е «б’»— ж«б”бж«д,1
»”ге «гб еѕне бЏжѕе «бЌ» бЌн« д«,1
»—Ќнб ’«бЌ  ÷Џ Ћж—е «бнгд «ёѕ«ге« Џбм «жб Ў—нё «бд’— дЋё Ём ёѕ—е ‘Џ»д« «бнгдм Џбм  жЌнѕ «б’Ё б«” яг«б «еѕ«Ё «бЋж—е г»—жя ббнгд жЏё»«б ”ж—н«,1
 дгне гЌж— ёд«е «б”жн” нЏѕ г‘—жЏ« ёжгн« «б”«ѕе «бгЌ —гжд,1
«бг’—н «бнжг «б”Ён— Ќ”«г «бё«жн‘ «бг ЌѕЋ »«”г гћб” «бж“—«Ѕ бб«Џб«гне ћне«д гд’ж— Ён »—д«гћ ’»«Ќ «б Ќ—н—,1
«б”«ѕе «б«Ё«÷б »ћ—нѕе «бг’—н «бнжг Џд «бќ»— «бгд‘ж— Ќжб «бџ«Ѕ дѕже бн »д«ѕн «б‘г” ббѕЏ«не «б«д ќ«»не «бќ»— џн— ’ЌнЌ,1
гд –я—н«  «б«ё’— г ЌЁ «б ЌднЎ,1
гд «б–н “«— г—”н Ён гќ»∆е «б”—н ѕЏб«Ѕ «б«”ж«дн ня » гё«бе »Џдж«д янЁ бб—∆н” «д нд«г Џбм е–« «б—«»Ў,1
жЌѕж« «ббе н« ћг«Џе ж»б«‘ «‘«Џ«  Џд гЁ«ћ«  Џ‘«д г‘ Џ«н“нд «Ќ»«Ў«  яб «бЌя«не гбЁ гЏёѕ едЌ«жб дЁеге гЏ »Џ÷,1
Џё»«бд«,1
гЎбЏ ‘ «д« “н г«яд н » ёжбн «жб ж «ќ— Ќ»н» бЌё н Џ—Ё н ж ѕж» н ж Џ‘нё н бЌё н д”н н ж ећ— н ж »Џ н Џ“н“ «б‘«ЁЏн,1
«б«е—«г —ћЏ “м «н«г еняб «б»бѕ “м «бЁб »”  Џ»«де ‘жне жёж« д«  ё —» гд  б «»н» »” «”—«∆нб ÷—»  яб гЎ«— д«,1
ћжбе «б”ж—н «бЌ— »ѕ—Џ« ћжбе гЏ «гн— «б«ё Ќ«г ћ»ее «бд’—е Ён  б «бћ« Џ»—,1
ж’жб «бЋж«— бгнѕ«д «б Ќ—н— «Ќѕ «я»— Џб«г«  «”ё«Ў «б«дёб«» ж«бЏб«г«  «бя»—м ж«б«ќ—м ё«ѕге гЏ ё«ѕг «б«н«г,1
дд ў—яг Ён дѕже «б жёнЏ «б«жбм б д«ѕн «б”н«—«  бѕя ж—Џб«Ѕ «б«”ж«дн »ѕ«— «б«ж»—« «бг’—не «бћгЏе «бё«ѕге »«–д «ббе,1
ёѕ  —м «б«гж— г” Џ’не Џбня »Џ÷ «б‘нЅ бяд «–« г« дў—  гд –«я «б»«» «б–н б« ндў— «бне «Ќѕ ”жЁ  —м «б«гж— г ћбне ж«÷Ќе жгЁежге бѕня Ќ«жб,1
бж ѕгЏ я д“б  Џбм ќѕя гд я — ÷нё я «Џ—Ё «д —»д« »нёжбя «”дѕ —«”я Џбм »«»м,1
 —ян« я»н— «бё÷«е н ег «—ѕжџ«д » Ё”«ѕ «б÷гн— жн Џеѕ ’жд я—«ге «б« —«я жЌ—н« ег,1
«бЌгѕ ббе  гб« «бгн“«д,1
г’—  ёЏ Ён гћгжЏе д«—не д«—не г’—  жд” «б”дџ«б гж“г»нё «ж ћдж» «б”жѕ«д Ќ”д ‘Ќ« е я«д »н— Џ‘ жеж »н”Ќ» «бё—Џе,1
б«Ќў  «бг’«ѕ—  ёѕг ж«÷Ќ Ён «”бЌе «бће«ѕннд Ён ”нд«Ѕ ж«” ќѕ«г г÷«ѕ«  ббЎ«∆—«  ж«бгѕ—Џ«  «” ќѕг  Ён гж«ћее «бћн‘ жгж«Ўдн «бгѕ,1
ж бЏб «”жЅ г« Ён е–« «бнжг џн«»я н« »«”г,1
 г «б« ’«б «яЋ— гд г—е ж” яжд Џдѕд« »«бџѕ Ён бћде Ќёжё «б«д”«д,1
Ќ м Ён Ё—д”« г «ќ— Џ‘«д «б—н” гЏѕн,1
«ёжбя Џбм Ќ«ће «бѕдн« г‘ гЌ «ће «е ж«ббе,1
»”ге «гб ќбм ќн—я бяб «бд«” н—жн бн «”«ге ж еж ‘«» ”ж—н,1
гЏ—÷ «бя «» я «» «бг‘жё «бм «бё—«Ѕе жЎб» «бЏбг б «б‘нќ,1
‘»Ќ «÷Ў—«»«  Џ‘не «б ’ѕнё Џбм Џ‘—«  «б«Џѕ«г«  «б«ќ»«— г’— «бё«е—е гЌгѕ,1
ѕЏб«Ѕ «б«”ж«дн бг«–« н Ќ—‘ «бг’—нжд »«бд”«Ѕ «ё—« «бгё«б я«гб«,1
«ќ‘м гд «д н‘же »Џ÷ гд н ябгжд »«”г «бг‘—жЏ «б«”б«гн «д н‘жеж« «бг‘—жЏ ѕ Џ»ѕ «бгдЏг «»ж «бЁ жЌ «Ћд«Ѕ бё«∆е,1
«Џ—Ё »б«ѕя «бгџ—» Џнд «”—ѕжд  жћѕ Ён »дн гб«б жен гѕнде гџ—»не  ёЏ Ён «бж”Ў «бџ—»н ббггбяе «бгџ—»не ж”еб,1
ѕ Џб«Ѕ «б«”ж«дн г«–« н—нѕ «д’«— «б«ќж«д гд «”ядѕ— Ўж” «ё—« «бгё«б я«гб« Џбм е–« «б—«»Ў,1
«б«д ќ«»«  «б»—бг«дне «бё«ѕге гЌЎе я»—м Ё«г«  ё«—» »ндд« ж»нд «бѕжбе «бгѕдне »гЏ«дне« џн— «бЏ”я—не жџн— «бѕндне «ж  »«Џѕ »ндд« ж»нде«,1
ѕ” ж— б« нг— »гж«Ёёе ЋбЋнд «б‘Џ» Џбм «б«ёб жЁёЎ »«б«џб»не «бгЎбёе н»‘— »«дё”«г «бжЎд ж«б«Ў«Ќе »«б«” ё—«— жбд нЏг—,1
«б»»б«жн  ’днЁ «б«ќж«д  дўнг« «—е«»н« ё—«— ”н«”н «б»»б«жн г’—,1
«бё«яг »Џѕ —»Џ ”«Џе гд «б«д Ён »—д«гћ «бЌн«е «бнжг Џбм ёд«е «бЌн«е ббЌѕнЋ Џд ё÷не «б«”«Ѕе б—”жбд« «бя—нг ’бм «ббе Џбне ж”бг,1
н«—» «д« г‘ Ў«б» я н— «д« Џ«н“ ж«Ќѕе Ём ќЁе ѕг —дж‘ жћд«д ”жя« жћг«б ‘н—м Џ«ѕб ж—ёе ћд«  ж«м Ќ«ће гд ’«Ёнд«“,1
«бЌб «б”н«”н неѕЁ бб»ѕЅ Ён »д«Ѕ «б«ё ’«ѕ жб« нЏдн «б ’«бЌ гЏ гд  ж—Ўж« Ён ЏдЁ «б”«ѕе «бгЌ —гжд,1
«гнд гд ед« ббЏ‘— «б«ж«ќ— «д« Ён ѕня «б”«Џе н« ћгнб «д  Џ«—Ё гЌ» н ж«Џћ«»н,1
«бЌбёе «бЋ«где Џ‘— «бћ“Ѕ «бЋ«бЋ Ё—ёе ’«»—нд,1
«бн Ќгѕнд ’»«Ќн бж «д  Џ«ж“  Ќ«яг «б”н”н н»ён «д  г« Ё—ё ‘ я н— Џд «ббн Ќ«яг ”бнг«д ќ«Ў— дёЎе г’— «б«д ќ«»«  «б—∆«”не «бнжг «б”«»Џ,1
г‘ яѕе »—÷е ЌнЋ яѕе ќѕ ѕн бЌѕ г« «‘жЁя Џбм ќн—’»«Ќ «бЁб,1
«бгн“е «бжЌнѕе бЌ“» «бдж— еж  ж«Ё— г«ѕе ћнѕе бб»—д«гћ бяд «д« »ёжб «д «б»бѕ «ег гд «б»—д«гћ,1
«Ќд«« «б’ж  ”«Џе бг«  Ќ»ж «бѕдн« ”яж  я«—нжям,1
«–« ЌѕЋ  ж«Ёё Ќжб «бг»«ѕмЅ «бЏ«ге ббѕ” ж— ”нЁёѕ «бг Ў—Ёжд «я»— «”бЌ ег б«»ѕ «д нёдЏж« «б»”Ў«Ѕ «д «б«”б«г Ён ќЎ— Ќ м нЁж“ж« »гё«Џѕ «бЌяг,1
н«  —м «не «ббм »н‘ѕд« яѕе Ём г’——џг яб «бг‘«яб «бм Ќж«бне« ѕм ќЁе ѕг ‘Џ»д« Ўн» е ‘е«г е «бднб ж «б‘г” г‘ Џ«—Ё—џг «бгдџ’« ,1
«бнжг «б”«»Џ д«∆» —∆н” ћ«гЏе «бгд’ж—е «бѕж«Џм «б«гдне ”»»  ёѕнг гжЏѕ «б«г Ќ«д« ,1
бжб« «б«дёб«» б”«—  Џћбе «б»д«Ѕ ж«бЏбг ж«б«ё ’«ѕ ж«бЌ—н«  ж«бё«джд «”—Џ гд «Ќб«гд«,1
«д« ÷ѕ «б—ё«»е «б«ѕ«—не Џбм «б«»ѕ«Џ «бЁдн ж «бЋё«Ён,1
 Ќне  ёѕн— ж«Џ“«“ б–бя «бЏ»ё—н «б–н «ќ —Џ «бћ»де «б—жгн «бЁя—е ћ  Ён ѕг«џе «“«н,1
нжг нжг е«г Ён г‘—жЏ «бЏбг ёже жеѕЁе ћ–» ж ”янд «бЁ «гн ѕ«ќб «бЁ’жб Ён нжг ж«Ќѕ Џд Ў—нё «б«Ё,1
‘«еѕ «ќ— яб«г ћгЏе «бџ÷» б«  “«б Ён «б–«я—е,1
«еб« ж”еб«,1
ѕ Џб«Ѕ «б«”ж«дн г« ен «бн«  «б Ќжб «бѕнгжё—«Ўн «б–н  Ќнѕ Џде «б”бЎе «бЌ«бне «ё—« «бгё«б я«гб«,1
«бЁ ‘я—,1
«бнжг «б”«»Џ «б»»б«жм жж“н— «б«жё«Ё жг” ‘«— «бг‘нќе н’бжд «бя« ѕ—«∆не бб ед∆е «ќ»«— г’— «бнжг «б”«»Џ,1
«бћн‘ нЎбё «б джн— »ћ“н—е «б—г«ѕн »Џѕ гж«ће«  ЏднЁе гЏ «бЋж«—,1
Џ«ћб еƒб«Ѕ ег «‘—«Ё г’— жяб«г ќЎн— Ён ’гнг «б«ќж«д «д’Ќяг »”г«Џе,1
»Џѕ —Ё÷ ÷н«Ѕ —‘ж«д ёЎе «бдў«г  Џѕнб«  «бѕ” ж— «б м  ћ«еб  гё —Ќ«  дё«»е «б’ЌЁннд «д ў—ж« Ё Ќ ё÷не ёѕнге б—‘ж«д «ж «жб«ѕе е ”я  жб« д–нЏ,1
«‘«Џе “н џн—е« г« еж гж”г ‘я—« Џбм «б”ƒ«б Џг—ж,1
Ён «жб ћжбе «б«Џ«ѕе ѕЏ« «б«”ж«дн бћ»ее  ѕЏг г—”н »‘—жЎ «бЋж—е Ёбг« —Ё÷ «б«ќж«д ‘—жЎ «бЋж—е ѕЏ« «бм «бгё«ЎЏе жгж«ёЁе ябе« гд‘ж—е жеж Ёќж— »е«,1
б« г« Џ—Ё‘ «бг‘ябе «дя »  ябг Џд Ќгб «б”б«Ќ Џбм «”«” «де Ќ«ће »”нЎе «д« яд  »г‘н бг« нЌ’б ÷—» Ўж» «’б«  ёжб бн ”б«Ќ,1
Ён нжг гд «б«н«г ё—— ћгнЏ «еб «бё—не «д н’бж« ’б«е «б«” ”ё«Ѕ  ћгЏж« ћгнЏег бб’б«е бяд «Ќѕег я«д нЌгб гЏе гўбе  бя ен «бЋёе Ём «ббе,1
«гн жбя Ён е–« «бнжг ѕЏже ЌЁўя «ббе гд яб ”жЅ н«ћд н ЌЁў «ббе «гн ж«ге« яг жћгнЏ «ге«  «бг”бгнд Џнѕ «б«г,1
Ќ»н»«д дЌд «бм «д нд«г «бёг— ћже—е гЌгжѕ ѕ—жн‘,1
«ё»«б «бг’—ннд Џбм «б ’жн  Ём «б«д ќ«»«  ÷г«де б»—бг«д нЏ»— Џд «б‘Џ» ж«д ќ«» ггЋбнд б‘»«» «бЋж—е ÷г«де б»—бг«д н” ягб ге«г Ћж— д«,1
нжг Џўнг Џбм ‘Џ» Џўнг »«–д «ббе Ќ‘жѕ «бг’—ннд же «Ё« ег ж”бгн ег  Ќ—я «б’ќ— «бд’— ё«ѕг жг« «бд’— «б« гд Џдѕ «ббе,1
‘»н”м бн“ «ббм я«д Џбне Ўг«Ўгне я»н—е гёѕ—‘ «д”м,1
гд «ћгб г«‘«еѕ  Ён Ќн« н «я»— дћжг ежбнжѕ жег« Џ«бг”—Ќ »н ћгЏж« бё—«не я «» еж«—ѕ “д Џд «б «—нќ «б‘Џ»н б ж’нбе ббд«”,1
«б’б«е Ён «б«ё’м  Џ«ѕб ’б«е е–« Ћж«» «б’б«е ЁёЎ бяд Ћж«» «бж’жб ж«бће«ѕ жгё«—Џе «бнежѕ б« нг«Ћбе« Ћж«» ж«ћ—,1
«ндг« жћѕ «бЏѕб ЁЋг ‘—Џ «ббе,1
 Ќне б«»Ў«б «я ж»— жбб‘Џ» «б–м ”«дѕ ёж« е «бг”бЌе Ќ м Ќёё гбЌге «бЏ»ж— «бЏўнг е–« «б‘Џ» «бё«ѕ— Џбм  Ќёнё «бгЏћ“«  ”жЁ нЌёё «еѕ«Ё Ћж— е,1
«бд«ѕн «б«ебн еж «бд«ѕн «б—”гн ббѕжбе «бг«ѕе б«жбм,1
—∆н” «бгћб” «б«Џбм ббё÷«Ѕ «бЌ«бм гд —гж“ «” ёб«б «бё÷«Ѕ жёѕ ’дЏ г‘—жЏ« Џўнг« гЏ «бг” ‘«— «Ќгѕ гян гд «ћб «” ёб«б «бё÷«Ѕ «бж«ћ» г”«дѕ е,1
«ед∆ «б«”« –е ж«б“гб«Ѕ «б«Ё«÷б гƒ””м Ќ“» «бѕ” ж— »гжбжѕег «бћѕнѕ « гдм «д няжд «÷«Ёе Ќёнёне ббЌн«е «б”н«”не жёже ѕ«ЁЏе б Ќёнё «еѕ«Ё «бЋж—е,1
»я—е «Ќ”д жб”е Ён «гб,1
» Ё—Ќ «жжн бг«  »ём «д  «б”»» Ён ÷Ќяе Ќѕ «д  » Џ‘ёе,1
гё«б —«∆Џ бќ«бѕ гд ’—,1
гд  я—нг «ббе ббг—«е «д ќ’е« »«б–я— Ён я «»е жћЏбе« «жб гд ”Џм ж«жб гд «”бг ж«жб ‘енѕе жябе« «жбжн«  —ЁЏ  гд ёѕ—е« ж ‘«де«,1
